,muon_eta,muon_id,muon_iso,muon_phi,muon_pt,passes_trigger
58098,1.4909772,0.0,0.73399246,-2.2791648,2.0383966,0
58099,-2.466984,0.0,1.4214373,0.20324154,1.858067,0
58100,-2.2159274,0.0,1.5686038,1.8151655,1.0945964,0
58101,-1.6319835,0.0,0.0,-3.0177333,2.608577,0
58102,0.5989129,0.0,1.5595641,-2.4349744,5.8690944,0
58103,-0.24063753,0.0,16.50204,0.96055657,7.6823454,0
58104,-0.009399798,1.0,132.16684,2.708614,11.790801,0
58105,2.3989391,0.0,6.698434,-2.192532,3.0955331,0
58106,-2.313009,0.0,0.8267304,-1.7737571,1.6735908,0
58107,1.9126562,0.0,1.4455228,0.30397496,1.240196,0
58108,1.6288545,0.0,0.089182496,2.584067,2.2572017,0
58109,1.1435759,0.0,84.222435,-2.4251456,3.7054067,0
58110,1.9035407,1.0,0.0,0.8060988,3.245403,0
58111,-0.35980648,1.0,2.4591656,0.42418587,6.5581264,0
58112,0.6124521,0.0,30.964853,-1.2163242,3.6409373,0
58113,-0.028625803,1.0,65.25631,-2.2544744,50.297436,0
58114,-2.2617328,0.0,2.8871937,2.6189892,1.3586414,0
58115,-1.1009105,1.0,0.0,-1.3459245,67.624275,1
58116,0.2618649,1.0,78.79106,2.3770509,13.325875,0
58117,0.3812135,0.0,96.16674,-1.1783832,22.743889,0
58118,-1.9000987,0.0,0.0,-1.5837919,1.1830856,0
58119,2.2034874,0.0,0.0,0.22873157,26.405842,0
58120,-1.3838475,0.0,3.411546,3.1211722,2.5441093,0
58121,-0.3077585,1.0,160.41476,-2.7291481,17.588558,0
58122,1.4572088,0.0,2.6351979,0.5430618,1.2585081,0
58123,0.0896155,0.0,293.97635,0.067055,11.652972,0
58124,-2.0218666,0.0,0.0,0.27922228,2.519048,0
58125,-1.555918,0.0,17.002008,-2.2566924,3.7528143,0
58126,-0.32852072,0.0,40.909927,1.7095885,7.4785976,0
58127,1.5267652,0.0,5.485382,1.9685435,1.2731225,0
58128,-1.6639843,0.0,3.5718305,-0.5151284,1.2957516,0
58129,0.19159794,0.0,60.25865,2.0041902,22.395662,0
58130,0.8753601,0.0,0.8783807,2.8841715,5.289095,0
58131,1.5980988,0.0,1.8031716,-2.457939,1.4003379,0
58132,0.68956536,1.0,81.52038,2.692384,35.73621,0
58133,1.9642913,0.0,3.0887847,-3.063075,0.866872,0
58134,-0.21796727,0.0,32.249874,3.00996,13.083968,0
58135,-2.4119418,0.0,0.0,1.4745154,135.68167,0
58136,-2.4205973,0.0,1.0441082,1.9994813,1.6696451,0
58137,-1.0016886,0.0,0.0,0.48606235,7.576726,0
58138,2.1529405,0.0,0.0,-0.21222489,0.78506756,0
58139,1.9916178,0.0,0.32775223,-2.967378,1.004217,0
58140,0.14281082,0.0,15.9056225,-1.764612,19.60229,0
58141,-1.8235104,0.0,0.0,2.3262866,1.637227,0
58142,0.97095525,0.0,11.445349,-0.9328597,3.370919,0
58143,-1.6384956,0.0,2.6847575,2.459267,1.6673329,0
58144,1.8193626,0.0,4.7427683,-0.39289632,0.88551235,0
58145,1.4103967,1.0,9.674238,-3.046819,6.7787805,0
58146,-2.2609475,0.0,0.5864758,-1.6150535,1.2081993,0
58147,1.6974877,0.0,0.31710812,-3.1370623,1.7655671,0
58148,-1.5394158,0.0,16.646782,1.0886811,2.5065699,0
58149,-1.035927,0.0,0.0,1.5556808,23.125544,0
58150,0.060865022,0.0,109.00525,-2.8266733,9.028669,0
58151,1.0291004,1.0,14.2209,0.24945004,4.4432216,0
58152,0.27855688,0.0,18.449266,3.1274364,6.7078996,0
58153,2.2319953,0.0,0.0,-2.3202028,0.80911916,0
58154,-1.4803692,1.0,2.5080419,2.4391246,2.746515,0
58155,1.8719462,0.0,0.0,-0.6548396,2.945444,0
58156,-1.2381415,1.0,3.7098718,2.9016411,20.330214,0
58157,2.2982988,0.0,0.6980549,2.8499527,1.0639607,0
58158,-1.3611223,1.0,68.966385,-2.819633,33.367626,0
58159,1.2692571,1.0,41.39766,-0.7449699,14.774726,0
58160,-2.1425717,0.0,0.63083386,-2.6736083,1.0885527,0
58161,-2.0845194,0.0,2.09777,0.40357697,1.0259752,0
58162,-1.1497598,1.0,65.81167,-1.0797746,22.40432,0
58163,-1.8293464,0.0,0.97902966,1.5713,1.8938831,0
58164,0.22381708,1.0,0.0,-2.632891,6.161181,0
58165,-1.3162805,0.0,65.65963,0.61901456,7.4645805,0
58166,0.26102853,0.0,44.99493,1.1471149,13.17406,0
58167,-1.7428442,0.0,7.912853,-0.31296378,2.2261422,0
58168,0.9469061,1.0,23.387772,0.33312097,24.635109,0
58169,0.46521354,1.0,35.36993,0.0076466165,10.494452,0
58170,1.6900407,0.0,0.0,2.9573443,6.834177,0
58171,0.43064237,1.0,0.8231582,-2.0309885,12.530466,0
58172,1.9294087,0.0,0.6890129,0.67492634,2.7955422,0
58173,1.040494,0.0,1.8737128,2.1995177,30.318521,0
58174,0.16615461,0.0,150.26437,-1.2185464,6.4123254,0
58175,-0.5023726,0.0,63.74639,1.6311685,24.284344,0
58176,-1.962555,0.0,1.5866171,2.9546692,1.1205657,0
58177,-0.5851136,0.0,60.84995,-2.6741965,16.441952,0
58178,-1.9458468,0.0,0.0,2.1931078,1.144708,0
58179,0.14783156,0.0,140.97794,-0.823852,7.7714925,0
58180,-2.1744912,0.0,0.99550545,-2.9767303,0.79920125,0
58181,-1.5387199,1.0,0.24986045,0.86655027,2.6133626,0
58182,0.056654554,0.0,3.685634,-3.1088526,3.772502,0
58183,2.2954822,0.0,0.62354666,3.0714183,0.7946641,0
58184,1.9848704,0.0,2.0095785,-1.9535741,1.2441202,0
58185,1.2757227,0.0,13.099821,1.5305758,3.5882573,0
58186,-1.3607394,0.0,65.59432,-2.0427086,4.6222887,0
58187,-2.2398248,1.0,1.931466,-0.71989304,1.4601449,0
58188,-1.6540226,0.0,0.0,2.8216717,2.0833137,0
58189,1.5386993,0.0,1.1651027,0.1515759,2.7339115,0
58190,-1.6863091,0.0,3.9040964,0.14674945,1.1077918,0
58191,-2.0596664,0.0,1.2096704,-3.1107152,0.86274666,0
58192,-2.2162962,0.0,3.6370866,-2.2379055,0.8198753,0
58193,-1.9608228,0.0,1.2527109,2.0825403,0.95353836,0
58194,1.5750686,0.0,1.9898844,-0.87517256,1.2029314,0
58195,-0.23185962,1.0,81.41465,0.50520444,20.10883,0
58196,1.9477816,0.0,3.4458385,2.2108054,0.92861813,0
58197,1.4170362,1.0,0.28613904,2.7626162,5.814121,0
58198,0.8622215,0.0,1.953172,2.865681,6.2973733,0
58199,2.26219,0.0,19.048695,-2.0048923,8.193085,0
58200,0.96258485,0.0,1.1263013,0.05833493,4.2437077,0
58201,-2.1593952,0.0,0.0,-3.1024897,0.9070552,0
58202,-0.96094304,0.0,39.17711,1.6628234,7.4624834,0
58203,-2.1548922,0.0,0.0,1.4762359,1.4349205,0
58204,0.9500893,0.0,0.0,-2.979763,4.1539173,0
58205,-2.1984398,0.0,0.46273723,0.5214329,0.9514176,0
58206,-1.2045952,0.0,33.365715,-0.6188436,2.467752,0
58207,1.8815883,0.0,0.0,-3.1352355,796.83154,0
58208,-0.49083185,0.0,94.43701,-2.2840807,13.037129,0
58209,-1.9486932,0.0,0.19958901,-0.1462579,4.7999635,0
58210,-1.8032591,1.0,2.7420514,-0.094600886,2.8967395,0
58211,0.8730276,0.0,43.315254,-1.0014987,3.450964,0
58212,-0.45539942,0.0,35.82294,0.59534615,15.944011,0
58213,-0.7393404,1.0,0.0,-0.10921755,72.343636,1
58214,-0.3538612,1.0,38.01477,-1.0521643,61.424404,0
58215,1.912384,0.0,1.3304458,-0.08863349,1.8051294,0
58216,2.0112581,0.0,0.0,1.5964863,1.251115,0
58217,1.4141732,0.0,0.79167986,-1.7695444,2.491884,0
58218,-1.1967765,0.0,8.548525,0.51020354,13.499492,0
58219,-2.272081,1.0,0.47300902,-0.18128812,1.4701812,0
58220,0.8483897,0.0,13.391429,1.1995859,13.899967,0
58221,2.2372987,0.0,0.6728764,3.0980022,0.97223693,0
58222,1.6286259,0.0,45.588257,-1.3692254,1.9456459,0
58223,1.8343024,0.0,0.0,-1.2487773,1.2426939,0
58224,2.1167748,0.0,103.6785,1.1034625,3.88385,0
58225,-0.8632544,1.0,69.424194,-0.7661803,7.4218473,0
58226,1.1391156,1.0,81.61253,-2.9815547,18.568245,0
58227,-1.3273759,0.0,0.0,-0.19060671,1.7124013,0
58228,1.6974449,0.0,0.542161,2.6188664,0.9886289,0
58229,1.9235184,0.0,0.0,-2.3461926,1.331702,0
58230,0.579089,0.0,1.5964053,-2.2864823,8.736271,0
58231,0.5279484,0.0,1.4165623,-1.885142,9.549113,0
58232,-0.4483364,1.0,62.1571,0.8742272,19.883211,0
58233,-1.7128534,0.0,1.0763148,-0.9033396,1.4243433,0
58234,1.2059482,0.0,13.525493,-2.5454283,92.32925,1
58235,-0.23479459,0.0,211.04251,0.77681553,15.741258,0
58236,-2.2069802,0.0,0.0,-2.1264625,1.5545366,0
58237,1.1756787,1.0,0.0,0.5725647,3.544678,0
58238,2.044258,0.0,0.0,0.18362957,0.99973816,0
58239,2.207304,0.0,0.0,1.9295511,1.3689666,0
58240,-2.0728009,0.0,1.208683,-2.2513893,1.0305923,0
58241,-0.4139477,1.0,181.05261,2.1205437,4.164006,0
58242,0.28645247,0.0,119.86659,1.2211713,15.9205,0
58243,2.2210894,0.0,0.4802249,1.8462958,1.0988349,0
58244,-2.4184978,0.0,1.8698628,2.0742717,1.9956619,0
58245,-2.2153335,0.0,0.59538114,1.6536729,1.5870456,0
58246,-1.8116041,1.0,11.6786995,2.1712162,3.6348333,0
58247,1.3678521,0.0,50.55402,-1.5396411,7.6251683,0
58248,-0.88522846,0.0,112.70451,-0.31079778,3.5458436,0
58249,-2.0334485,0.0,0.0,2.7530208,1.1762394,0
58250,3.639696,0.0,0.0,2.5793645,1.4462067,0
58251,-2.3110964,0.0,0.0,-0.032933984,458.41003,0
58252,0.83362347,1.0,30.17108,-2.8490558,13.169865,0
58253,2.5507965,0.0,0.0,-2.154995,1.5171064,0
58254,-1.3908893,0.0,0.0,2.2680414,1.3736324,0
58255,-2.074045,0.0,0.0,1.5957406,2.333647,0
58256,2.1516979,0.0,0.82615244,-1.0841715,1.1796321,0
58257,-1.6261461,0.0,98.25908,1.364606,2.9152977,0
58258,-1.4643626,0.0,1.0123695,-1.1493927,1.1638894,0
58259,2.1168,0.0,2.1160712,-1.0579532,0.9369797,0
58260,-1.3682222,1.0,22.572727,-1.9707297,11.707789,0
58261,-1.8866048,0.0,3.8856084,-2.95224,1.0176433,0
58262,2.1122649,0.0,1.1998439,-1.1805583,0.4832933,0
58263,2.1426654,1.0,0.0,0.010615583,54.517315,1
58264,0.5905763,0.0,21.743923,-2.2513905,3.71234,0
58265,1.0536673,0.0,3.5701005,-0.45080346,9.581277,0
58266,0.49712482,1.0,0.0,-0.47526047,4.6629763,0
58267,-1.3156927,0.0,0.0,-3.0429187,4.126834,0
58268,-0.105571315,0.0,106.27961,1.2420753,3.9884536,0
58269,-0.14782575,0.0,22.338833,-2.048736,11.94473,0
58270,-2.0994697,0.0,0.0,0.84706694,0.8077585,0
58271,1.7047006,0.0,0.0,0.5620366,1.3453054,0
58272,2.3044245,0.0,7.558765,1.8750999,2.426325,0
58273,-1.6852082,1.0,2.1400185,2.8202634,5.3421664,0
58274,0.00011861876,0.0,0.0,1.0780128,60.042667,0
58275,2.1376884,1.0,0.9165143,2.9983206,2.3170807,0
58276,-0.9028943,1.0,108.83957,2.16075,22.214916,0
58277,1.9380697,0.0,65.56688,2.6795712,35.793816,0
58278,-2.0750878,0.0,4.7507944,-2.5438025,0.7758153,0
58279,1.5798075,0.0,31.126629,1.2700392,2.4707146,0
58280,1.5149385,0.0,15.064283,-0.39925572,2.3452897,0
58281,0.43169248,0.0,113.637924,2.071491,12.509031,0
58282,-0.2779139,0.0,26.244158,-2.9350905,3.5432553,0
58283,1.517778,0.0,0.37904528,2.925723,13.480945,0
58284,2.1876705,1.0,0.62439585,1.6610703,36.889515,1
58285,-1.3113142,0.0,0.75346637,0.49742824,2.4973402,0
58286,-0.62926924,1.0,80.97914,2.4983094,5.7696767,0
58287,-0.41141242,0.0,24.144325,2.0797904,17.562115,0
58288,1.7712532,0.0,1.4551742,-1.4520658,1.2082618,0
58289,2.198985,0.0,0.70705783,-0.9100304,1.9102789,0
58290,4.6888137,0.0,0.0,-0.152877,1.2567744,0
58291,-1.0438831,0.0,2.2138982,-2.9049058,4.7533417,0
58292,2.0531616,1.0,0.35959557,-0.0129358005,26.293907,0
58293,1.9419093,0.0,0.0,1.9772474,1.6089272,0
58294,1.0940152,0.0,1.5705689,-1.726629,57.106926,0
58295,-2.2356243,0.0,0.42163786,-0.34847027,1.1977091,0
58296,2.0350294,0.0,0.0,-2.5824172,0.9011877,0
58297,0.58700633,1.0,115.436554,1.5192256,9.562791,0
58298,-0.31036106,0.0,77.29611,-3.0138738,51.94368,0
58299,0.5582827,0.0,57.681664,-1.8083928,3.6250145,0
58300,2.08484,0.0,0.0,-1.951157,1.3124346,0
58301,-1.4322718,0.0,158.6845,0.3843592,6.390637,0
58302,2.3713558,0.0,17.983112,1.798179,4.618803,0
58303,2.7430832,0.0,0.0,-2.0301812,0.50091106,0
58304,-1.0287356,0.0,98.7807,-1.1350918,14.291596,0
58305,1.0891721,1.0,22.720858,0.44706854,50.044956,0
58306,0.06931315,0.0,160.31609,-0.81360817,17.955116,0
58307,-0.63854307,0.0,27.673302,0.8146634,28.586864,0
58308,-2.7716608,0.0,0.5827064,1.5436459,0.8209795,0
58309,-1.0420783,1.0,3.3976789,0.76530826,8.912587,0
58310,0.75449395,1.0,143.92438,-1.5401115,9.31922,0
58311,-0.014119633,1.0,109.72304,1.3509845,10.062206,0
58312,-2.185514,0.0,0.0,1.3549297,1.0401897,0
58313,2.3017182,0.0,0.0,-1.9889797,0.8379779,0
58314,0.612744,1.0,54.991142,-0.7642673,59.165653,0
58315,-1.0939026,0.0,78.46957,-0.5173137,99.58422,0
58316,2.0266938,0.0,0.0,1.4493032,0.71120715,0
58317,2.189337,0.0,4.2424107,-1.4161844,0.09870607,0
58318,-2.187762,0.0,0.0,1.5827318,2.3267562,0
58319,1.9163741,0.0,0.0,0.4120979,0.8055317,0
58320,-2.0001476,0.0,1.9109604,0.1039951,1.6788241,0
58321,-0.20744725,1.0,48.363644,-2.8057606,4.87732,0
58322,1.0284826,0.0,159.23978,-0.4691907,5.930484,0
58323,-1.5811089,0.0,15.277036,-0.43873227,1.9472089,0
58324,-1.5618705,0.0,14.335684,-2.1686387,14.391545,0
58325,3.4088452,0.0,0.0,-2.7777658,0.6625969,0
58326,0.2881995,0.0,50.298637,1.2371019,25.352898,0
58327,-0.8669553,1.0,28.616642,-0.8456229,32.351254,0
58328,1.9802161,0.0,3.650329,2.4962566,0.9351912,0
58329,1.3002168,1.0,1.7647537,1.2381747,98.661095,0
58330,-1.3179709,0.0,0.0,-0.94069874,110.0796,0
58331,0.22916335,1.0,21.704475,2.0502198,7.5002723,0
58332,-1.6203358,1.0,65.248215,-0.5779155,11.209151,0
58333,-0.37872365,1.0,40.549877,-1.7138677,27.890755,0
58334,0.45743066,0.0,24.400726,-0.30772454,13.783846,0
58335,1.7755103,0.0,0.0,0.21035978,1.3738302,0
58336,-0.55240804,1.0,52.35143,0.17918544,23.367289,0
58337,2.2020736,0.0,1.5670894,2.6768236,1.5586241,0
58338,-2.2260578,0.0,1.8607972,1.3074081,1.6931771,0
58339,0.7975951,0.0,43.292576,2.0241177,10.820419,0
58340,-0.25016823,0.0,0.0,-0.9423094,3.6975112,0
58341,-1.9204558,0.0,0.6904206,2.3522398,1.2254188,0
58342,2.0277612,0.0,0.27210355,2.4080772,3.5724082,0
58343,1.6238277,0.0,4.2554865,-2.192836,1.2281297,0
58344,-0.60347396,0.0,62.440292,2.871764,20.873308,0
58345,1.5912265,0.0,83.31196,1.9144474,4.323882,0
58346,-0.5206832,1.0,77.444756,1.2748424,68.95942,0
58347,0.6882827,1.0,71.758156,1.3428102,7.7839007,0
58348,-0.23481683,0.0,86.54617,1.5764982,179.66753,0
58349,-1.9995077,1.0,5.3407316,-2.6473181,1.9601619,0
58350,1.6401889,0.0,0.9599666,0.8567725,2.328258,0
58351,-2.0602052,0.0,1.1174605,-2.1049454,2.6278033,0
58352,-0.23510714,0.0,75.61682,-2.6421928,37.216167,0
58353,2.1906512,0.0,0.0,-1.1269771,1.0583535,0
58354,-2.3572328,0.0,0.0,2.4710548,0.87212026,0
58355,0.0023188617,0.0,0.0,2.8310835,4.7438536,0
58356,-2.0348094,0.0,1.235244,-2.37761,2.2339911,0
58357,-0.6446399,1.0,115.50251,-2.0671737,53.88717,0
58358,1.8511294,0.0,1.1114297,2.3930833,2.2754424,0
58359,0.12877524,0.0,11.722612,1.884829,24.941248,0
58360,-2.036185,0.0,1.1913961,-0.020470953,1.2103957,0
58361,2.415362,0.0,34.064198,3.0471387,1.4808856,0
58362,2.1469147,0.0,0.50760156,2.6755247,1.344941,0
58363,1.2369908,0.0,2.6586952,-0.6538506,6.391387,0
58364,-2.230317,0.0,0.6895163,2.2181616,1.8816954,0
58365,1.8154204,0.0,0.56880975,-1.3216059,2.5123475,0
58366,-1.9919912,0.0,0.0,2.7098954,0.7532937,0
58367,1.542863,0.0,0.0,1.0764848,2.287975,0
58368,1.1334082,0.0,41.134697,-2.516716,3.186547,0
58369,0.0015298984,0.0,1.0365616,2.1566477,9.263633,0
58370,-1.6688267,0.0,1.7775551,-2.9811325,1.3866405,0
58371,-2.3768525,0.0,1.2315516,-2.3234441,0.98508775,0
58372,0.59747356,1.0,0.5347308,2.7629151,83.82974,1
58373,-1.9079107,0.0,33.03471,-1.1834995,68.15067,0
58374,-0.4127069,1.0,0.0,0.23714739,118.90824,1
58375,-1.7015882,0.0,3.9801283,-1.0118415,1.0482559,0
58376,0.05842986,0.0,52.097206,0.35158458,3.7746558,0
58377,-1.9112846,0.0,1.6271496,-2.1455,2.788502,0
58378,-0.9428501,1.0,22.294676,-0.95732576,33.47781,0
58379,-1.6923244,0.0,0.5994613,3.0361707,1.0585134,0
58380,2.005129,0.0,0.6625939,-1.9003015,1.1141485,0
58381,1.8278867,0.0,0.0,0.9588272,1.8867224,0
58382,-2.2045324,0.0,1.0499644,0.653318,0.7607118,0
58383,1.9195167,0.0,0.82917255,-2.741035,1.435247,0
58384,1.8138695,0.0,0.95383084,-0.5963967,2.621395,0
58385,-1.2448843,1.0,24.807629,-2.0902312,8.064395,0
58386,0.47558564,0.0,62.447014,2.205119,6.201267,0
58387,-0.108988635,0.0,40.947517,-2.0340362,5.8428526,0
58388,-0.9980804,0.0,0.7303397,-2.1652496,8.244057,0
58389,1.6822966,0.0,1.0485548,1.7370014,1.5240178,0
58390,1.7774096,0.0,1.3172892,-1.0358883,6.032641,0
58391,-1.4882705,1.0,9.666422,1.7864354,35.068554,0
58392,2.052908,0.0,1.4952865,0.80094284,0.8109869,0
58393,2.235831,0.0,0.0,3.048366,3.7115607,0
58394,-2.020367,1.0,0.29836395,-3.099414,1.8472178,0
58395,2.0374482,0.0,0.40641558,-2.368624,0.68396324,0
58396,2.2723145,0.0,1.0641613,-1.7150452,4.460851,0
58397,-1.5541238,0.0,121.76019,1.2919576,3.1906593,0
58398,1.4377726,1.0,17.949345,-1.4435606,21.424376,0
58399,-0.37841576,1.0,61.900494,1.5258052,18.702917,0
58400,-1.3694351,0.0,0.40013972,2.6782155,3.1341684,0
58401,-0.0018126458,0.0,0.25753766,2.0025685,4.9129763,0
58402,2.1605144,0.0,1.013369,-0.877271,1.3185506,0
58403,-2.0315053,0.0,1.6859657,-0.12472155,1.1931157,0
58404,-1.775154,0.0,0.0,1.6455323,1.1909014,0
58405,2.1656227,0.0,1.0925176,0.4886735,2.0312543,0
58406,2.383219,0.0,4.4122868,-0.1553908,1.3253452,0
58407,1.8697046,0.0,1.21457,0.01293493,1.1099952,0
58408,-2.300711,0.0,0.0,-0.65095466,1.533976,0
58409,1.6265179,0.0,2.669404,0.78491575,2.0482998,0
58410,2.4238467,0.0,4.4492383,1.2571299,1.2385143,0
58411,-1.4263871,0.0,77.85478,-1.6431291,5.6418424,0
58412,-1.6257415,0.0,0.0,1.8143939,2.0142636,0
58413,-2.2513578,0.0,0.435032,-1.886833,1.6024072,0
58414,0.5604689,0.0,37.69357,-1.1428622,12.832996,0
58415,-1.5691963,0.0,1.3093514,2.441776,1.4810644,0
58416,2.193681,0.0,1.8876717,-3.0272772,4.222714,0
58417,1.8080057,0.0,0.46720058,1.2520733,1.8696784,0
58418,-0.001957838,0.0,0.0,1.2873008,23.25826,0
58419,1.1608931,1.0,30.689651,2.690601,7.958206,0
58420,-1.0008638,0.0,1.1943998,-0.687315,52.921474,0
58421,1.5022838,0.0,37.863495,-2.193021,8.781134,0
58422,-0.10142132,1.0,1.8157572,-0.9141405,5.171102,0
58423,1.8671151,1.0,20.329918,-0.45160344,2.6164594,0
58424,1.6946087,1.0,1.295306,-0.5450609,102.61605,1
58425,-2.1024413,0.0,10.8773155,3.06462,0.7608479,0
58426,0.7515919,0.0,108.43526,0.6996741,6.344962,0
58427,1.3077103,0.0,64.04976,0.48956013,1.5384927,0
58428,1.8125498,0.0,0.0,-2.4846308,2.9909675,0
58429,0.8861223,0.0,23.260387,-2.4724882,18.025349,0
58430,-1.2551755,0.0,2.0197093,2.238768,1.781146,0
58431,-2.0894437,0.0,0.0,0.37531802,27.772102,0
58432,-0.7592969,1.0,69.74839,3.1351104,51.134747,0
58433,1.0012714,1.0,78.99068,-0.34243816,51.806698,0
58434,2.1192555,0.0,0.0,0.46381846,0.9861598,0
58435,-2.4147482,0.0,1.2682346,2.6277018,6.2219043,0
58436,1.3625817,0.0,0.0,1.0680608,1.9295149,0
58437,-1.3207115,0.0,126.872246,1.513471,9.763542,0
58438,0.8482188,0.0,6.0360155,1.0463223,8.803045,0
58439,-1.9369004,0.0,25.537191,-2.9693754,1.2996638,0
58440,2.3230205,0.0,0.0,-1.8573643,1.0224017,0
58441,-2.1372318,1.0,0.76603305,-0.67843753,4.1121793,0
58442,0.5562376,0.0,0.0,-1.6299932,5.328008,0
58443,1.9447798,0.0,0.8487348,-2.4668643,1.9916618,0
58444,-2.2521977,0.0,0.0,2.1451628,7.091066,0
58445,1.6769383,0.0,13.829384,2.480847,1.074785,0
58446,1.3061906,0.0,1.5129361,-0.8154091,2.2597344,0
58447,0.90805197,0.0,119.35785,-1.0763003,3.3743231,0
58448,-1.5697149,0.0,1.561363,-1.3216157,1.214354,0
58449,1.7036084,0.0,119.98608,1.3848294,2.057469,0
58450,0.32036123,1.0,37.039795,-1.5445758,7.534434,0
58451,0.39306,0.0,0.35072514,-1.1918019,3.2804644,0
58452,-2.362776,0.0,6.4629145,-3.0900455,2.7339792,0
58453,2.3834267,0.0,0.95868194,1.8666838,2.5473456,0
58454,-2.4613965,0.0,0.5183348,-2.7326725,1.9463311,0
58455,-1.1545757,0.0,3.5003881,3.0490606,0.24554099,0
58456,-1.7061629,1.0,0.0,1.6585938,75.5653,1
58457,-1.9873688,0.0,0.0,1.9415526,0.7882117,0
58458,-2.143748,0.0,2.9215384,2.7427793,1.3397261,0
58459,-0.09661163,0.0,59.401512,-2.5583007,5.2213583,0
58460,1.408338,0.0,0.0,2.6101792,1.7118874,0
58461,2.0136557,0.0,0.34321558,-0.98279,0.8945135,0
58462,-0.5715542,0.0,3.4867282,3.0704434,6.5724044,0
58463,0.415999,0.0,0.4888417,-0.49598062,15.625891,0
58464,0.6838109,0.0,229.21777,-2.380989,21.36534,0
58465,1.7330047,0.0,0.0,-1.611525,2.959852,0
58466,-1.5880078,1.0,0.88726234,2.6475234,2.5048842,0
58467,1.6418056,0.0,0.37711096,3.0219347,1.3329632,0
58468,-2.226426,0.0,0.0,2.253308,0.89379174,0
58469,0.35406047,1.0,1.1100883,0.33813602,4.6148987,0
58470,-2.1903481,0.0,4.8711014,1.4411327,0.7975912,0
58471,-2.7470753,0.0,0.0,1.2866158,1.1815927,0
58472,2.1901479,0.0,0.0,0.42343244,0.22670749,0
58473,-4.338785,0.0,0.0,-1.3209424,0.69829667,0
58474,-2.1846983,0.0,7.092214,-2.4868631,1.0027945,0
58475,-1.9044944,0.0,0.42548007,2.4290328,1.6809505,0
58476,0.8107825,0.0,34.062145,-2.6737232,16.940441,0
58477,-2.0430143,0.0,1.341188,0.810767,0.99784636,0
58478,-2.2491024,0.0,0.0,2.4598668,0.9539683,0
58479,2.215253,0.0,0.0,-3.0472612,9.510734,0
58480,-2.2041295,0.0,7.73608,-1.6910077,1.3917878,0
58481,-1.9984802,0.0,0.0,0.05422758,10.422309,0
58482,0.7573566,1.0,16.664726,-0.6963523,20.776371,0
58483,0.15583436,0.0,2.3926415,-2.8551335,10.520222,0
58484,-1.7407029,1.0,47.27821,1.9299583,5.2548094,0
58485,-2.1541693,0.0,0.0,-0.4126807,0.99223953,0
58486,-0.840248,1.0,1.0512648,1.8371682,97.91177,1
58487,2.1997187,0.0,1.0032586,-1.4712788,0.9120638,0
58488,4.159637,0.0,0.0,-1.7471558,0.4995439,0
58489,-0.70731986,0.0,1.5166087,-2.8252969,3.400994,0
58490,2.0473273,0.0,0.0,-1.7041322,0.91561836,0
58491,-0.8285862,0.0,2.0850804,0.068144225,0.42134422,0
58492,-0.5537661,0.0,160.57806,0.38230845,19.210466,0
58493,-1.9224653,0.0,0.6219403,0.29963827,4.244802,0
58494,1.535805,1.0,9.787156,1.5818852,4.690485,0
58495,0.28599337,0.0,65.80772,-1.0065426,15.08206,0
58496,1.5683335,0.0,8.936329,0.3617507,2.0065846,0
58497,0.52116776,1.0,0.37442702,-1.0250677,8.3015,0
58498,2.332043,0.0,6.8490577,2.4404802,1.1869497,0
58499,-0.9943043,1.0,16.69929,0.2317452,67.77116,0
58500,-0.58482707,0.0,0.0,-1.303969,17.060356,0
58501,-1.1912966,0.0,20.512545,-0.6654714,5.1786523,0
58502,0.357558,0.0,3.717031,1.5674155,6.0363507,0
58503,0.044120677,0.0,26.818165,1.365583,16.621199,0
58504,-1.5783801,0.0,7.3256,2.91222,1.3956903,0
58505,-1.8431093,0.0,3.2587776,-3.0438614,0.9626273,0
58506,-2.3293748,0.0,2.5983696,-3.104887,3.5449321,0
58507,1.5201161,1.0,39.928497,0.6920281,45.538376,0
58508,-1.9685549,0.0,0.84363794,-0.7183149,0.85488045,0
58509,-2.4293838,0.0,0.85210526,-2.4885044,5.0190077,0
58510,-0.43903193,1.0,0.53356326,2.7154331,73.05605,1
58511,0.43446502,0.0,67.3106,1.7042153,15.253283,0
58512,0.59911156,0.0,49.184837,-2.3171573,4.354851,0
58513,0.6530077,1.0,40.892246,2.5939183,8.07944,0
58514,1.9886808,0.0,0.5890351,0.74539524,0.9398085,0
58515,1.385152,1.0,0.0,-2.271248,21.94947,0
58516,0.68315375,0.0,81.2789,-2.5477977,4.4835143,0
58517,-1.8170761,0.0,1.617132,2.3427,2.1835017,0
58518,-1.9418477,0.0,4.580605,-2.8887525,1.9025358,0
58519,-0.36333266,0.0,100.82493,0.31877366,22.325676,0
58520,-2.3631017,0.0,0.0,0.040118903,352.37402,0
58521,-1.2354909,1.0,14.468569,-0.4776752,44.37833,0
58522,1.5827558,0.0,0.50461507,-0.7305099,2.0615494,0
58523,-0.7034141,0.0,103.27164,1.1931304,3.3756056,0
58524,-1.4644037,0.0,83.09609,-1.8983865,19.77535,0
58525,0.80235577,1.0,62.185097,-3.0054612,5.077194,0
58526,1.7202901,0.0,0.0,1.1692232,1.0344063,0
58527,0.90721875,1.0,3.7261248,-3.0334349,7.1519866,0
